,ep_reward,avg_reward,steps
510,131.67259444686775,27.374608520047108,300
511,-24.617493963235276,27.09493131045717,180
512,-94.69994341323722,27.61279297940277,220
513,-13.998544997864187,26.943208892031492,300
514,107.48117173712822,27.11897728554413,300
515,152.8992515204311,28.57065916386963,300
516,-38.282755049341155,28.08867118479291,300
517,100.78138850480481,27.7832880368208,300
518,83.69005213741985,28.207732411421418,300
519,78.32213880657989,27.612809083737446,300
520,-102.82105584613339,25.9766993864261,224
521,98.85839547347099,25.768898704933285,300
522,90.56078055067643,25.569783950635614,300
523,40.71622355834735,24.63601273575736,300
524,16.1245274602729,24.871765268029066,157
525,108.22311953476917,24.977225949799035,300
526,115.85499422684735,26.2167772497075,300
527,158.85168330698195,26.98675497038028,300
528,102.58638425782955,27.027387489723683,300
529,157.01260842634545,28.585951757830003,300
530,87.3304222709983,29.313879946435623,300
531,-141.02283779814942,26.63672172226203,225
532,-1.018227906846576,26.790883778308398,130
533,101.71593884676386,27.240420610498052,300
534,119.41206056827764,28.623896137915036,300
535,-27.32437906321222,28.177537051792807,118
536,77.2699416767519,28.431862798757837,300
537,165.1011549542686,32.738948178404854,300
538,-13.208821804729237,32.180969502039744,300
539,32.82112396049729,32.61225695382992,150
540,121.78585535242175,33.06723503190602,300
541,-163.58043371880302,31.396630779824058,279
542,104.12314819226361,32.584453808137944,300
543,76.42276733493102,33.43945269937325,300
544,133.0089645236226,36.39346680788543,300
545,145.12389368582166,38.2038836787167,300
546,148.8889744520689,39.95120655581849,300
547,45.71174475991117,40.78277628280566,127
548,31.946936077479414,41.71110604018889,300
549,-21.231486074711533,41.997489488185465,300
550,63.089823857206845,42.972323982762816,300
551,104.64925172611619,43.865147131937356,300
552,174.22265412377254,45.50474682359836,300
553,103.19417898336869,46.44952002719492,300
554,123.05286043711024,46.9089391631761,300
555,74.14664240358587,47.57174648304735,300
556,16.963286572063367,47.295151123476856,134
557,-147.7804448866237,45.680256824084765,293
558,8.89056863660494,46.12190840572034,131
559,150.12944854055607,47.34125597596244,300
560,159.34045180791654,48.778091779829744,300
561,132.63905824234078,50.03344909278605,300
562,108.04627221829696,51.44200154987846,300
563,112.25339973595455,52.971910616828545,300
